PaperID,date
9309227,9/4/1993
9309228,9/6/1993
9309229,9/6/1993
9309230,9/6/1993
9309231,9/6/1993
9309232,9/6/1993
9309233,9/7/1993
9309234,9/7/1993
9309235,9/7/1993
9309236,9/7/1993
9309237,9/7/1993
9309238,9/7/1993
9309239,9/7/1993
9309240,9/7/1993
9309241,9/7/1993
9309242,9/8/1993
9309243,9/8/1993
9309244,9/8/1993
9309245,9/8/1993
9309246,9/9/1993
9309247,9/9/1993
9309248,9/9/1993
9309249,9/9/1993
9309250,9/9/1993
9309251,9/9/1993
9309252,9/9/1993
9309253,9/10/1993
9309254,9/10/1993
9309255,9/11/1993
9309256,9/12/1993
9309257,9/13/1993
9309258,9/13/1993
9309259,9/13/1993
9309260,9/14/1993
9309261,9/14/1993
9309262,9/14/1993
9309263,9/14/1993
9309264,9/15/1993
9309265,9/15/1993
9309266,9/15/1993
9309267,9/15/1993
9309268,9/15/1993
9309269,9/15/1993
9309270,9/15/1993
9309271,9/15/1993
9309272,9/15/1993
9309273,9/16/1993
9309274,9/16/1993
9309275,9/16/1993
9309276,9/16/1993
9309277,9/16/1993
9309278,9/17/1993
9309279,9/17/1993
9309280,9/17/1993
9309281,9/17/1993
9309282,9/17/1993
9309283,9/17/1993
9309284,9/17/1993
9309285,9/17/1993
9309286,9/18/1993
9309287,9/18/1993
9309288,9/19/1993
9309289,9/19/1993
9309290,9/20/1993
9309291,9/20/1993
9309292,9/20/1993
9309293,9/20/1993
9309294,9/20/1993
9309295,9/20/1993
9309296,9/20/1993
9309297,9/20/1993
9309298,9/20/1993
9309299,9/20/1993
9309300,9/21/1993
9309301,9/20/1993
9309302,9/21/1993
9309303,9/21/1993
9309304,9/21/1993
9309305,9/21/1993
9309306,9/21/1993
9309307,9/21/1993
9309308,9/21/1993
9309309,9/21/1993
9309310,9/21/1993
9309311,9/22/1993
9309312,9/22/1993
9309313,9/23/1993
9309314,9/23/1993
9309315,9/23/1993
9309316,9/23/1993
9309317,9/23/1993
9309318,9/23/1993
9309319,9/23/1993
9309320,9/23/1993
9309321,9/24/1993
9309322,9/24/1993
9309323,9/24/1993
9309324,9/25/1993
9309325,9/26/1993
9309326,9/27/1993
9309327,9/27/1993
9309328,9/27/1993
9309329,9/27/1993
9309330,9/28/1993
9309331,9/28/1993
9309332,9/29/1993
9309333,9/29/1993
9309334,9/29/1993
9309335,9/30/1993
9309336,9/30/1993
119309006,9/1/1993
119309017,9/13/1993
119309023,9/16/1993
119309032,9/21/1993
119309033,9/21/1993
119309048,9/29/1993
119309052,9/29/1993
119309059,9/30/1993
119309007,9/14/1993
119309018,9/2/1993
119309045,9/8/1993
119309046,9/8/1993
119309054,9/9/1993
119309091,9/16/1993
119309109,9/20/1993
119309123,9/22/1993
119309126,9/22/1993
119309130,9/24/1993
119309005,9/7/1993
119309009,9/8/1993
119309013,9/10/1993
119309020,9/17/1993
9310201,10/1/1993
9310202,10/1/1993
9310203,10/1/1993
9310204,10/1/1993
9310205,10/1/1993
9310206,10/1/1993
9310207,10/1/1993
9310208,10/1/1993
9310209,10/1/1993
9310210,10/1/1993
9310211,10/3/1993
9310212,10/4/1993
9310213,10/4/1993
9310214,10/4/1993
9310215,10/4/1993
9310216,10/4/1993
9310217,10/4/1993
9310218,10/4/1993
9310219,10/4/1993
9310220,10/4/1993
9310221,10/4/1993
9310222,10/4/1993
9310223,10/4/1993
9310224,10/5/1993
9310225,10/5/1993
9310226,10/5/1993
9310227,10/5/1993
9310228,10/5/1993
9310229,10/5/1993
9310230,10/5/1993
9310231,10/6/1993
9310232,10/6/1993
9310233,10/6/1993
9310234,10/6/1993
9310235,10/6/1993
9310236,10/6/1993
9310237,10/6/1993
9310238,10/6/1993
9310239,10/6/1993
9310240,6/10/1993
9310241,10/7/1993
9310242,10/7/1993
9310243,10/7/1993
9310244,10/7/1993
9310245,10/7/1993
9310246,10/8/1993
9310247,10/8/1993
9310248,10/8/1993
9310249,10/8/1993
9310250,10/8/1993
9310251,10/8/1993
9310252,10/8/1993
9310253,10/8/1993
9310254,10/8/1993
9310255,10/9/1993
9310256,10/9/1993
9310257,10/11/1993
9310258,10/11/1993
9310259,10/11/1993
9310260,10/11/1993
9310261,10/11/1993
9310262,10/11/1993
9310263,10/11/1993
9310264,10/11/1993
9310265,10/11/1993
9310266,10/12/1993
9310267,10/12/1993
9310268,10/12/1993
9310269,10/12/1993
9310270,10/12/1993
9310271,10/13/1993
9310272,10/12/1993
9310273,10/12/1993
9310274,10/12/1993
9310275,10/13/1993
9310276,10/13/1993
9310277,10/13/1993
9310278,10/13/1993
9310279,10/13/1993
9310280,10/13/1993
9310281,10/13/1993
9310282,10/13/1993
9310283,10/13/1993
9310284,10/14/1993
9310285,10/14/1993
9310286,10/14/1993
9310287,10/14/1993
9310288,10/14/1993
9310289,10/14/1993
9310290,10/14/1993
9310291,10/15/1993
9310292,10/15/1993
9310293,10/15/1993
9310294,10/15/1993
9310295,10/17/1993
9310296,10/17/1993
9310297,10/17/1993
9310298,10/17/1993
9310299,10/15/1993
9310300,10/18/1993
9310301,10/18/1993
9310302,10/18/1993
9310303,10/18/1993
9310304,10/18/1993
9310305,10/18/1993
9310306,10/18/1993
9310307,10/18/1993
9310308,10/18/1993
9310309,10/19/1993
9310310,10/19/1993
9310311,10/19/1993
9310312,10/19/1993
9310313,10/19/1993
9310314,10/19/1993
9310315,10/19/1993
9310316,10/19/1993
9310317,10/20/1993
9310318,10/20/1993
9310319,10/20/1993
9310320,10/20/1993
9310321,10/20/1993
9310322,10/20/1993
9310323,10/20/1993
9310324,10/20/1993
9310325,10/20/1993
9310326,10/21/1993
9310327,10/21/1993
9310328,10/21/1993
9310329,10/21/1993
9310330,10/21/1993
9310331,10/21/1993
9310332,10/21/1993
9310333,10/21/1993
9310334,10/21/1993
9310335,10/22/1993
9310336,10/22/1993
9310337,10/22/1993
9310338,10/22/1993
9310339,10/22/1993
9310340,10/22/1993
9310341,10/22/1993
9310342,10/23/1993
9310343,10/23/1993
9310344,10/25/1993
9310345,10/25/1993
9310346,10/25/1993
9310347,10/25/1993
9310348,10/26/1993
9310349,10/25/1993
9310350,10/26/1993
9310351,10/26/1993
9310352,10/26/1993
9310353,10/26/1993
9310354,10/27/1993
9310355,10/27/1993
9310356,10/27/1993
9310357,10/27/1993
9310358,10/27/1993
9310359,10/27/1993
9310360,10/27/1993
9310361,10/27/1993
9310362,10/27/1993
9310363,10/27/1993
9310364,10/27/1993
9310365,10/27/1993
9310366,10/27/1993
9310367,10/28/1993
9310368,10/28/1993
9310369,10/28/1993
9310370,10/28/1993
9310371,10/29/1993
9310372,10/29/1993
9310373,10/29/1993
9310374,10/29/1993
9310375,10/29/1993
9310376,10/29/1993
9310377,10/30/1993
9310378,10/30/1993
9310379,10/31/1993
9310380,11/1/1993
119310001,9/30/1993
119310004,10/3/1993
119310019,10/11/1993
119310025,10/13/1993
119310032,10/14/1993
119310041,10/24/1993
119310044,10/25/1993
119310010,10/5/1993
119310024,10/18/1993
119310001,10/1/1993
119310008,10/7/1993
119310010,10/9/1993
119310011,10/9/1993
119310018,10/18/1993
119310027,10/26/1993
119310042,10/7/1993
119310049,10/7/1993
119310094,10/15/1993
119310127,10/20/1993
119310149,10/22/1993
119310151,10/22/1993
119310001,10/1/1993
119310005,10/5/1993
119310008,10/7/1993
119310018,10/14/1993
119310021,10/15/1993
119310022,10/15/1993
119310030,10/22/1993
9311201,11/1/1993
9311202,11/1/1993
9311203,11/1/1993
9311204,11/1/1993
9311205,11/1/1993
9311206,11/1/1993
9311207,11/1/1993
9311208,11/2/1993
9311209,11/2/1993
9311210,11/2/1993
9311211,11/2/1993
9311212,11/2/1993
9311213,11/2/1993
9311214,11/2/1993
9311215,11/2/1993
9311216,11/2/1993
9311217,11/2/1993
9311218,11/3/1993
9311219,11/3/1993
9311220,11/3/1993
9311221,11/3/1993
9311222,11/4/1993
9311223,11/4/1993
9311224,11/4/1993
9311225,11/4/1993
9311226,11/4/1993
9311227,11/4/1993
9311228,11/4/1993
9311229,11/4/1993
9311230,11/5/1993
9311231,11/5/1993
9311232,11/5/1993
9311233,11/5/1993
9311234,11/6/1993
9311235,11/7/1993
9311236,11/8/1993
9311237,11/8/1993
9311238,11/8/1993
9311239,11/8/1993
9311240,11/8/1993
9311241,11/8/1993
9311242,11/8/1993
9311243,11/9/1993
9311244,11/9/1993
9311245,11/9/1993
9311246,11/9/1993
9311247,11/9/1993
9311248,11/9/1993
9311249,11/9/1993
9311250,11/9/1993
9311251,11/9/1993
9311252,11/9/1993
9311253,11/9/1993
9311254,11/9/1993
9311255,11/10/1993
9311256,11/10/1993
9311257,11/10/1993
9311258,11/10/1993
9311259,11/10/1993
9311260,11/10/1993
9311261,11/10/1993
9311262,11/10/1993
9311263,11/10/1993
9311264,11/10/1993
9311265,11/10/1993
9311266,11/10/1993
9311267,11/10/1993
9311268,11/10/1993
9311269,11/10/1993
9311270,11/11/1993
9311271,11/11/1993
9311272,11/11/1993
9311273,11/11/1993
9311274,11/11/1993
9311275,11/11/1993
9311276,11/11/1993
9311277,11/11/1993
9311278,11/11/1993
9311279,11/11/1993
9311280,11/11/1993
9311281,11/11/1993
9311282,11/12/1993
9311283,11/12/1993
9311284,11/12/1993
9311285,11/12/1993
9311286,11/12/1993
9311287,11/12/1993
9311288,11/12/1993
9311289,11/14/1993
9311290,11/14/1993
9311291,11/14/1993
9311292,11/15/1993
9311293,11/15/1993
9311294,11/15/1993
9311295,11/15/1993
9311296,11/15/1993
9311297,11/15/1993
9311298,11/16/1993
9311299,11/16/1993
9311300,11/16/1993
9311301,11/16/1993
9311302,11/16/1993
9311303,11/17/1993
9311304,11/17/1993
9311305,11/17/1993
9311306,11/17/1993
9311307,11/17/1993
9311308,11/17/1993
9311309,11/18/1993
9311310,11/18/1993
9311311,11/18/1993
9311312,11/18/1993
9311313,11/18/1993
9311314,11/19/1993
9311315,11/19/1993
9311316,11/19/1993
9311317,11/19/1993
9311318,11/19/1993
9311319,11/19/1993
9311320,11/19/1993
9311321,11/19/1993
9311322,11/19/1993
9311323,11/20/1993
9311324,11/20/1993
9311325,11/21/1993
9311326,11/21/1993
9311327,11/22/1993
9311328,11/22/1993
9311329,11/22/1993
9311330,11/22/1993
9311331,11/22/1993
9311332,11/22/1993
9311333,11/22/1993
9311334,11/22/1993
9311335,11/22/1993
9311336,11/22/1993
9311337,11/22/1993
9311338,11/22/1993
9311339,11/23/1993
9311340,11/22/1993
9311341,11/22/1993
9311342,11/22/1993
9311343,11/23/1993
9311344,11/23/1993
9311345,11/23/1993
9311346,11/23/1993
9311347,11/23/1993
9311348,11/23/1993
9311349,11/23/1993
9311350,11/23/1993
9311351,11/23/1993
9311352,11/24/1993
9311353,11/24/1993
9311354,11/24/1993
9311355,11/24/1993
9311356,11/24/1993
9311357,11/24/1993
9311358,11/24/1993
9311359,11/24/1993
9311360,11/24/1993
9311361,11/24/1993
9311362,11/24/1993
9311363,11/25/1993
9311364,11/25/1993
9311365,11/25/1993
9311366,11/26/1993
9311367,11/26/1993
9311368,11/29/1993
9311369,11/28/1993
9311370,11/29/1993
9311371,11/29/1993
9311372,11/29/1993
9311373,11/29/1993
9311374,11/30/1993
9311375,11/30/1993
9311376,11/30/1993
9311377,11/30/1993
9311378,11/30/1993
9311379,11/30/1993
119311017,11/5/1993
119311023,11/9/1993
119311037,11/15/1993
119311055,11/22/1993
119311004,11/3/1993
119311010,11/7/1993
119311018,11/17/1993
119311038,11/24/1993
119311056,11/29/1993
119311026,11/3/1993
119311038,11/5/1993
119311050,11/8/1993
119311069,11/11/1993
119311115,11/18/1993
119311148,11/24/1993
119311179,11/30/1993
119311002,11/3/1993
119311008,11/9/1993
119311028,11/24/1993
119311029,11/25/1993
9312201,11/30/1993
9312202,12/1/1993
9312203,12/1/1993
9312204,12/1/1993
9312205,12/1/1993
9312206,12/1/1993
9312207,12/1/1993
9312208,12/1/1993
9312209,12/1/1993
9312210,12/1/1993
9312211,12/2/1993
9312212,12/2/1993
9312213,12/2/1993
9312214,12/2/1993
9312215,12/2/1993
9312216,12/3/1993
9312217,12/3/1993
9312218,12/3/1993
9312219,12/4/1993
9312220,12/5/1993
9312221,12/5/1993
9312222,12/6/1993
9312223,12/6/1993
9312224,12/5/1993
9312225,12/6/1993
9312226,12/6/1993
9312227,12/6/1993
9312228,12/6/1993
9312229,12/6/1993
9312230,12/6/1993
9312231,12/7/1993
9312232,12/6/1993
9312233,12/6/1993
9312234,12/6/1993
9312235,12/7/1993
9312236,12/7/1993
9312237,12/7/1993
9312238,12/7/1993
9312239,12/7/1993
9312240,12/7/1993
9312241,12/7/1993
9312242,12/7/1993
9312243,12/7/1993
9312244,12/8/1993
9312245,12/8/1993
9312246,12/8/1993
9312247,12/8/1993
9312248,12/8/1993
9312249,12/8/1993
9312250,12/9/1993
9312251,12/9/1993
9312252,12/9/1993
9312253,12/9/1993
9312254,12/9/1993
9312255,12/9/1993
9312256,12/10/1993
9312257,12/9/1993
9312258,12/10/1993
9312259,12/10/1993
9312260,12/10/1993
9312261,12/9/1993
9312262,12/10/1993
9312263,12/12/1993
9312264,12/13/1993
9312265,12/13/1993
9312266,12/13/1993
9312267,12/14/1993
9312268,12/13/1993
9312269,12/13/1993
9312270,12/13/1993
9312271,12/13/1993
9312272,12/13/1993
9312273,12/13/1993
9312274,12/14/1993
9312275,12/14/1993
9312276,12/14/1993
9312277,12/14/1993
9312278,12/14/1993
9312279,12/14/1993
9312280,12/14/1993
9312281,12/14/1993
9312282,12/14/1993
9312283,12/15/1993
9312284,12/15/1993
9312285,12/15/1993
9312286,12/15/1993
9312287,12/15/1993
9312288,12/15/1993
9312289,12/15/1993
9312290,12/15/1993
9312291,12/15/1993
9312292,12/15/1993
9312293,12/16/1993
9312294,12/15/1993
9312295,12/16/1993
9312296,12/16/1993
9312297,12/16/1993
9312298,12/16/1993
9312299,12/16/1993
9312300,12/16/1993
9312301,12/17/1993
9312302,12/17/1993
9312303,12/17/1993
9312304,12/19/1993
9312305,12/19/1993
9312306,12/19/1993
9312307,12/20/1993
9312308,12/20/1993
9312309,12/20/1993
9312310,12/20/1993
9312311,12/20/1993
9312312,12/20/1993
9312313,12/20/1993
9312314,12/20/1993
9312315,12/20/1993
9312316,12/20/1993
9312317,12/20/1993
9312318,12/20/1993
9312319,12/20/1993
9312320,12/21/1993
9312321,12/22/1993
9312322,12/21/1993
9312323,12/21/1993
9312324,12/21/1993
9312325,12/22/1993
9312326,12/22/1993
9312327,12/22/1993
9312328,12/22/1993
9312329,12/22/1993
9312330,12/23/1993
9312331,12/23/1993
9312332,12/23/1993
9312333,12/23/1993
9312334,12/23/1993
9312335,12/23/1993
9312336,12/24/1993
9312337,12/24/1993
9312338,12/24/1993
9312339,12/25/1993
9312340,12/25/1993
9312341,12/27/1993
9312342,12/27/1993
9312343,12/27/1993
9312344,12/27/1993
9312345,12/27/1993
9312346,12/28/1993
9312347,12/28/1993
9312348,12/28/1993
9312349,12/28/1993
9312350,12/29/1993
9312351,12/29/1993
9312352,12/29/1993
9312353,12/30/1993
9312354,12/30/1993
9312355,12/30/1993
9312356,12/30/1993
9312357,12/30/1993
9312358,12/30/1993
9312359,12/30/1993
9312360,12/31/1993
9312361,12/31/1993
9312362,12/31/1993
9312363,12/31/1993
119312008,12/4/1993
119312017,12/8/1993
119312019,12/10/1993
119312020,12/10/1993
119312021,12/10/1993
119312022,12/12/1993
119312047,12/19/1993
119312062,12/28/1993
119312009,12/1/1993
119312013,12/2/1993
119312035,12/8/1993
119312038,12/8/1993
119312067,12/16/1993
119312080,12/20/1993
119312086,12/28/1993
119312034,12/3/1993
119312052,12/7/1993
119312114,12/14/1993
119312138,12/15/1993
119312005,12/7/1993
119312013,12/20/1993
119312022,12/29/1993
9401201,1/3/1994
9401202,1/3/1994
9401203,1/3/1994
9401204,1/3/1994
9401205,1/3/1994
9401206,1/4/1994
9401207,1/4/1994
9401208,1/5/1994
9401209,1/5/1994
9401210,1/5/1994
9401211,1/5/1994
9401212,1/6/1994
9401213,1/6/1994
9401214,1/6/1994
9401215,1/6/1994
9401216,1/6/1994
9401217,1/6/1994
9401218,1/6/1994
9401219,1/7/1994
9401220,1/7/1994
9401221,1/7/1994
9401222,1/7/1994
9401223,1/7/1994
9401224,1/8/1994
9401225,1/10/1994
9401226,1/10/1994
9401227,1/10/1994
9401228,1/10/1994
9401229,1/10/1994
9401230,1/10/1994
9401231,1/11/1994
9401232,1/10/1994
9401233,1/11/1994
9401234,1/11/1994
9401235,1/11/1994
9401236,1/11/1994
9401237,1/11/1994
9401238,1/11/1994
9401239,1/11/1994
9401240,1/11/1994
9401241,1/12/1994
9401242,1/12/1994
9401243,1/12/1994
9401244,1/12/1994
9401245,1/13/1994
9401246,1/13/1994
9401247,1/13/1994
9401248,1/13/1994
9401249,1/14/1994
9401250,1/13/1994
9401251,1/14/1994
9401252,1/14/1994
9401253,1/14/1994
9401254,1/14/1994
9401255,1/14/1994
9401256,1/14/1994
9401257,1/12/1994
9401258,1/14/1994
9401259,1/14/1994
9401260,1/14/1994
9401261,1/15/1994
9401262,1/15/1994
9401263,1/15/1994
9401264,1/15/1994
9401265,1/16/1994
9401266,1/17/1994
9401267,1/17/1994
9401268,1/17/1994
9401269,1/17/1994
9401270,1/17/1994
9401271,1/17/1994
9401272,1/17/1994
9401273,1/17/1994
9401274,1/17/1994
9401275,1/17/1994
9401276,1/17/1994
9401277,1/18/1994
9401278,1/18/1994
9401279,1/19/1994
9401280,1/18/1994
9401281,1/19/1994
9401282,1/19/1994
9401283,1/19/1994
9401284,1/19/1994
9401285,1/19/1994
9401286,1/19/1994
9401287,1/19/1994
9401288,1/19/1994
9401289,1/19/1994
9401290,1/20/1994
9401291,1/20/1994
9401292,1/19/1994
9401293,1/20/1994
9401294,1/20/1994
9401295,1/20/1994
9401296,1/20/1994
9401297,1/20/1994
9401298,1/20/1994
9401299,1/20/1994
9401300,1/20/1994
9401301,1/20/1994
9401302,1/20/1994
9401303,1/21/1994
9401304,1/21/1994
9401305,1/21/1994
9401306,1/21/1994
9401307,1/21/1994
9401308,1/21/1994
9401309,1/21/1994
9401310,1/23/1994
9401311,1/23/1994
9401312,1/24/1994
9401313,1/24/1994
9401314,1/24/1994
9401315,1/24/1994
9401316,1/24/1994
9401317,1/24/1994
9401318,1/24/1994
9401319,1/24/1994
9401320,1/25/1994
9401321,1/25/1994
9401322,1/25/1994
9401323,1/25/1994
9401324,1/25/1994
9401325,1/25/1994
9401326,1/25/1994
9401327,1/25/1994
9401328,1/25/1994
9401329,1/25/1994
9401330,1/25/1994
9401331,1/26/1994
9401332,1/26/1994
9401333,1/26/1994
9401334,1/26/1994
9401335,1/26/1994
9401336,1/26/1994
9401337,1/26/1994
9401338,1/26/1994
9401339,1/27/1994
9401340,1/27/1994
9401341,1/26/1994
9401342,1/27/1994
9401343,1/27/1994
9401344,1/26/1994
9401345,1/27/1994
9401346,1/27/1994
9401347,1/27/1994
9401348,1/28/1994
9401349,1/28/1994
9401350,1/28/1994
9401351,1/28/1994
9401352,1/28/1994
9401353,1/30/1994
9401354,1/31/1994
9401355,1/31/1994
9401356,1/31/1994
9401357,1/31/1994
119401002,1/3/1994
119401003,1/3/1994
119401007,1/7/1994
119401014,1/11/1994
119401022,1/13/1994
119401039,1/23/1994
119401005,1/7/1994
119401007,1/11/1994
119401009,1/11/1994
119401010,1/11/1994
119401017,1/18/1994
119401033,1/27/1994
119401034,1/29/1994
119401035,1/30/1994
119401002,1/3/1994
119401020,1/6/1994
119401043,1/11/1994
119401046,1/12/1994
119401052,1/12/1994
119401099,1/20/1994
119401105,1/21/1994
119401115,1/24/1994
119401134,1/26/1994
119401138,1/27/1994
119401145,1/28/1994
119401153,1/28/1994
119401001,1/4/1994
119401003,1/5/1994
119401011,1/14/1994
119401016,1/19/1994
119401018,1/21/1994
119401020,1/24/1994
9402201,2/1/1994
9402202,2/1/1994
9402203,2/1/1994
9402204,2/2/1994
9402205,2/2/1994
9402206,2/2/1994
9402207,2/2/1994
9402208,2/2/1994
9402209,2/2/1994
9402210,2/2/1994
9402211,2/2/1994
9402212,2/2/1994
9402213,2/2/1994
9402214,2/2/1994
9402215,2/3/1994
9402216,2/3/1994
9402217,2/3/1994
9402218,2/3/1994
9402219,2/3/1994
9402220,2/3/1994
9402221,2/3/1994
9402222,2/3/1994
9402223,2/3/1994
9402224,2/3/1994
9402225,2/3/1994
9402226,2/3/1994
9402227,2/4/1994
9402228,2/4/1994
9402229,2/4/1994
9402230,2/4/1994
9402231,2/4/1994
9402232,2/4/1994
9402233,2/4/1994
9402234,2/4/1994
9402235,2/5/1994
9402236,2/7/1994
9402237,2/7/1994
9402238,2/7/1994
9402239,2/7/1994
9402240,2/7/1994
9402241,2/7/1994
9402242,2/7/1994
9402243,2/7/1994
9402244,2/7/1994
9402245,2/7/1994
9402246,2/7/1994
9402247,2/8/1994
9402248,2/8/1994
9402249,2/8/1994
9402250,2/8/1994
9402251,2/8/1994
9402252,2/8/1994
9402253,2/9/1994
9402254,2/8/1994
9402255,2/8/1994
9402256,2/9/1994
9402257,2/9/1994
9402258,2/9/1994
9402259,2/9/1994
9402260,2/9/1994
9402261,2/9/1994
9402262,2/9/1994
9402263,2/9/1994
9402264,2/9/1994
9402265,2/9/1994
9402266,2/10/1994
9402267,2/10/1994
9402268,2/10/1994
9402269,2/10/1994
9402270,2/11/1994
9402271,2/11/1994
9402272,2/11/1994
9402273,2/11/1994
9402274,2/11/1994
9402275,2/11/1994
9402276,2/12/1994
9402277,2/12/1994
9402278,2/14/1994
9402279,2/14/1994
9402280,2/14/1994
9402281,2/14/1994
9402282,2/14/1994
9402283,2/14/1994
9402284,2/14/1994
9402285,2/15/1994
9402286,2/15/1994
9402287,2/15/1994
9402288,2/15/1994
9402289,2/15/1994
9402290,2/15/1994
9402291,2/15/1994
9402292,2/15/1994
9402293,2/15/1994
9402294,2/15/1994
9402295,2/16/1994
9402296,2/16/1994
9402297,2/16/1994
9402298,2/16/1994
9402299,2/16/1994
9402300,2/16/1994
9402301,2/16/1994
9402302,2/16/1994
9402303,2/16/1994
9402304,2/17/1994
9402305,2/17/1994
9402306,2/17/1994
9402307,2/17/1994
9402308,2/17/1994
9402309,2/16/1994
9402310,2/17/1994
9402311,2/17/1994
9402312,2/17/1994
9402313,2/17/1994
9402314,2/18/1994
9402315,2/18/1994
9402316,2/18/1994
9402317,2/18/1994
9402318,2/18/1994
9402319,2/18/1994
9402320,2/18/1994
9402321,2/19/1994
9402322,2/18/1994
9402323,2/18/1994
9402324,2/20/1994
9402325,2/21/1994
9402326,2/21/1994
9402327,2/21/1994
9402328,2/21/1994
9402329,2/21/1994
9402330,2/21/1994
9402331,2/21/1994
9402332,2/21/1994
9402333,2/21/1994
9402334,2/21/1994
9402335,2/22/1994
9402336,2/21/1994
9402337,2/22/1994
9402338,2/22/1994
9402339,2/22/1994
9402340,2/22/1994
9402341,2/23/1994
9402342,2/23/1994
9402343,2/23/1994
9402344,2/24/1994
9402345,2/24/1994
9402346,2/24/1994
9402347,2/24/1994
9402348,2/24/1994
9402349,2/24/1994
9402350,2/24/1994
9402351,2/25/1994
9402352,2/25/1994
9402353,2/25/1994
9402354,2/25/1994
9402355,2/25/1994
9402356,2/25/1994
9402357,2/26/1994
9402358,2/26/1994
9402359,2/26/1994
9402360,2/27/1994
9402361,2/27/1994
9402362,2/28/1994
9402363,3/1/1994
